genes	const_pval	sex	age	bmi	p_value	beta_coef	std_err	fdr_bh_adj_pval
PFKP	1.898561990286899e-17	0.9229909415123576	0.9431794617832645	0.4028988709773107	0.05229455918347725	-0.1750455506546318	0.08906600003948424	0.9778946874969259
PAX9	6.829736915313084e-14	0.909792593288448	0.6523811748810313	0.5737803632137108	0.05230561189112604	0.053638436097888265	0.027293407920757424	0.9778946874969259
GABRA4	1.7359614827402813e-17	0.8104988094443528	0.7463603861491266	0.2708583691881414	0.052309311654539455	0.08021809526651333	0.04081886855182446	0.9778946874969259
SATB1-AS1	3.637627548109146e-19	0.9503793004179584	0.7927515835078116	0.6276402623679915	0.05233546299053092	-0.1148779898554238	0.058462127305851944	0.9778946874969259
H2BU1	8.055443174885798e-16	0.8885086104430369	0.6117897834691998	0.5033757358850632	0.05235065142090963	0.022440862650072634	0.01142104610364712	0.9778946874969259
NCBP2	1.2368830929212826e-18	0.9821084679103951	0.8386660754891533	0.30641394281119816	0.0524552460514628	-0.08976135167235288	0.0457037875225735	0.9778946874969259
PDZD3	8.093928327227336e-17	0.6980649168534899	0.8004131251496172	0.28585270961657366	0.052531245808445384	0.06889176875766284	0.03508914199032464	0.9778946874969259
MUL1	3.4264821207444436e-14	0.934480727676956	0.6654603570380826	0.7094637292661097	0.05255897609611451	0.05187223184021722	0.026423622054692116	0.9778946874969259
MARCKSL1	1.6473360232178674e-16	0.8111014890582722	0.7102918343038801	0.46807892774773285	0.05269044622431573	0.02959085257185501	0.015082078571829844	0.9778946874969259
ALG10B	1.0750248752161688e-16	0.8825803649063334	0.7196986446299969	0.40263555262975226	0.05269396322835854	0.023909254438871395	0.01218642551135115	0.9778946874969259
FAM81A	3.0933468585635045e-18	0.7979021235790309	0.9901975200943385	0.4407257557812496	0.0526967618560538	0.05483985596791641	0.027951933136209108	0.9778946874969259
OR13H1	1.888690714248664e-17	0.9535367372216106	0.5686179249568968	0.339662347923958	0.052720507618660775	0.03429995983924461	0.017484515316189466	0.9778946874969259
ZC2HC1B	7.5974012064560745e-19	0.9059643213759871	0.7788945075306474	0.35040979967353114	0.05277140856671804	-0.04256426157662194	0.02170202777789265	0.9778946874969259
GTF3C2	3.43972789101953e-13	0.9543308178506209	0.5625298998186788	0.46607144689527746	0.05286144076109157	0.12480037881739249	0.06365600911650215	0.9778946874969259
HTR1A	1.263969374821333e-15	0.7680488344908343	0.4912758247439136	0.43177181793979713	0.05288280049939811	0.03373634512553575	0.017209229841814607	0.9778946874969259
EFR3B	4.73966226053779e-15	0.8334093964729887	0.9995950758821818	0.42080996988536745	0.052915115542894714	0.1354523522595934	0.06910513210091233	0.9778946874969259
AMBN	1.534414702027536e-16	0.8853179300053631	0.7242389014933401	0.3947041208461485	0.05296106233689612	0.08314665601490207	0.04242817003176852	0.9778946874969259
KLKB1	4.589053337003153e-19	0.8704692573311532	0.9766357576180829	0.6224306654732097	0.05307017322241978	-0.062232222353781785	0.03177081104628359	0.9778946874969259
GPR143	3.1707088055582717e-19	0.9645207779682412	0.6093545613493456	0.4169061347061517	0.05314174267112356	-0.06968167492456792	0.035584830354853624	0.9778946874969259
ARHGEF10	1.4991572166740008e-17	0.9129218954416152	0.8915048216403748	0.4238431765494275	0.0533341385553916	-0.15229454529852096	0.07783743765349752	0.9778946874969259
ARID2	2.2974350997547233e-13	0.9554081204695051	0.686688383396022	0.27064869225109844	0.05335995464611971	0.08773625898033327	0.044846778605340386	0.9778946874969259
ANXA13	1.0960368302657703e-18	0.7117066041352883	0.6550560914693168	0.3044393582145482	0.05337486493048929	-0.07227613274538278	0.036946622141066754	0.9778946874969259
KLHL32	3.85446250092234e-19	0.9419523342906062	0.6514958969144011	0.614905700109142	0.05340514240264664	-0.09482562421065496	0.04847990498986276	0.9778946874969259
CERS1	6.346684143169185e-18	0.8266942251200324	0.6942478511591976	0.24860161268027647	0.053433621522062824	-0.13420421182068054	0.06862068612274483	0.9778946874969259
HSP90AB1	3.6929292236736625e-19	0.7368043546988072	0.5999775056584402	0.48679126133289186	0.053493008836759615	-0.07767881837078998	0.03972845668220928	0.9778946874969259
DGCR6L	1.5976370572235236e-17	0.8081175480586396	0.9958808373930168	0.4644302313292604	0.05350365857283629	0.059475321946775184	0.030419749580906888	0.9778946874969259
CFAP43	2.5015956956250938e-11	0.9049933026399152	0.5995336006183227	0.5509413419973797	0.053541883148896616	0.10934790292614954	0.05593712687800703	0.9778946874969259
ESCO1	1.7318281241194593e-18	0.935879562519281	0.9473773472668346	0.5283322948421851	0.05358727558424408	-0.07347312348218277	0.03759259553561984	0.9778946874969259
MPZL1	4.1515356665849096e-19	0.9198892864395979	0.7838786617008466	0.4355680673469956	0.05358918358245902	-0.05994278254073873	0.030670032960971833	0.9778946874969259
OR5A2	4.355755684465643e-19	0.9563708598532417	0.8767529195079558	0.36419504341405096	0.05361871148037783	-0.03966790158169628	0.020298841894731138	0.9778946874969259
UBXN2B	4.909687014144143e-16	0.9800466797267555	0.6476348152692526	0.4775842680040472	0.05372164282562343	0.053290802616771216	0.02728191137627037	0.9778946874969259
THAP9	3.2474860295324937e-19	0.7773747303671242	0.6983599759216268	0.6022116817857952	0.053900064165970686	-0.04709717740357544	0.02412943143276209	0.9778946874969259
MPP5	1.3215365970809208e-14	0.8848912238994162	0.7917813381555125	0.5426052182323953	0.05393878116680218	0.05051212348964569	0.025883278455406333	0.9778946874969259
LOC102724708	1.8336074814083268e-16	0.9568911556635844	0.823551721733252	0.44448465341669263	0.05403972010806263	0.03377532012944663	0.01731447227883531	0.9778946874969259
RASA1	1.0701276185592754e-18	0.7814924084513454	0.604788312651181	0.49953738393259495	0.054113538622443225	-0.11939559814928957	0.06122574566101117	0.9778946874969259
STAT6	3.4375170214230238e-18	0.8311644282546049	0.9253185678037785	0.5402285261659143	0.054149161699423326	-0.08874051351876802	0.04551277181707826	0.9778946874969259
TOB2	9.097736804857346e-19	0.8868298117767233	0.916419672927705	0.3257212725488694	0.05417519732529119	-0.03856858753057535	0.01978303850026519	0.9778946874969259
CCDC88A	1.6811579473056093e-11	0.7597572096326686	0.5680230700804041	0.3203388977234829	0.05418256547709314	0.10508458350738527	0.05390286217494458	0.9778946874969259
VPS36	1.0893008251832788e-14	0.9345447828921304	0.5864098716652781	0.5597350657509049	0.05418392556696177	0.06945607194786194	0.03562751567015711	0.9778946874969259
TPSD1	6.367827464405562e-19	0.9744197764684699	0.8481360299461677	0.2672263982552361	0.05442136939488665	-0.06332326776725988	0.0325143377226515	0.9778946874969259
LRRC6	4.521853718919885e-18	0.99289934257459	0.9323301973750274	0.356990651017538	0.05455208166693059	0.07201665328745488	0.03699850661253811	0.9778946874969259
DMPK	5.28376539572716e-19	0.8878668670692859	0.6637482371292166	0.5493850726392826	0.05457604719871163	-0.07563303073539236	0.038860346289393555	0.9778946874969259
LOC101927066	2.1897385993224105e-14	0.9278379201482554	0.5756644712555651	0.5525190431334662	0.054599490185332174	0.06310850942012841	0.03242843720972019	0.9778946874969259
HEY1	4.918914098074069e-16	0.9626708314074386	0.8386148971580413	0.5065753607056023	0.05459978604773086	0.03997188173192412	0.0205396591655756	0.9778946874969259
MRPS2	7.271487948733232e-19	0.692025561991504	0.7439712586161566	0.3353922030478923	0.05465172840423164	-0.060671602749725356	0.031183093368416778	0.9778946874969259
CD1C	3.2760325485859696e-19	0.9213048074839626	0.6473534735413997	0.3887814746360041	0.054653528877669666	-0.08165760687185036	0.041969487920897226	0.9778946874969259
LINC01619	7.944497687899137e-19	0.925065480304734	0.5766717216010031	0.4935407728863509	0.05465877166644898	-0.17305958319105796	0.08894924582569025	0.9778946874969259
NGFR	9.834555811147822e-16	0.9740336514011392	0.889787450846486	0.5245904741225358	0.05468713613276629	0.0636109585207772	0.0326986975615166	0.9778946874969259
APEX1	7.757651698273134e-15	0.6786129556626177	0.4964567448343262	0.47128690980650556	0.05496905181282401	0.02918852768206464	0.015021926007728986	0.9778946874969259
RASEF	1.1086014249421178e-15	0.9627469684578231	0.9946874750224257	0.5556144804417558	0.055016863078550006	0.09587442881144348	0.04935184396026942	0.9778946874969259
ZNF732	1.049386823219052e-18	0.9391366960848	0.851928105506689	0.4239174250780632	0.05504962849577243	-0.09739748616238691	0.05014273866140061	0.9778946874969259
PA2G4	3.5645221550358257e-16	0.6674161726244623	0.9454698845993195	0.643113099257147	0.055053470943301916	0.11616492906038234	0.05980566647979968	0.9778946874969259
IP6K3	6.389802239676813e-18	0.7518441595802042	0.9609148258362542	0.21994601219951482	0.055059156085290176	-0.05425177081359589	0.027931327607622923	0.9778946874969259
XPA	1.5585602494643506e-18	0.8037786672472276	0.9060267380264033	0.3104241840069477	0.05510470799422148	-0.05795152287940772	0.02984183169639329	0.9778946874969259
ADAM33	5.860661956708386e-18	0.9036703647541305	0.7850257636919504	0.4655997882193752	0.055107210527655236	-0.13789253383729716	0.07100777955392576	0.9778946874969259
ALDH18A1	9.621687444503407e-13	0.9598365872624187	0.6331053977852685	0.5186589071218233	0.05523243032122777	0.06634023944575741	0.03417984217628489	0.9778946874969259
N4BP2	8.789411388793764e-15	0.819846532250537	0.6686192470165124	0.34943532401145483	0.05527372276903213	0.07992096403866891	0.04118402552056944	0.9778946874969259
HBM	3.267165637694017e-19	0.7418634895988223	0.8555479397048298	0.44509683243855536	0.05532585034792594	-0.05377967664865585	0.02771921814484762	0.9778946874969259
CXCL5	3.335479356610627e-19	0.9477716794402664	0.6936107446946301	0.37608495568763833	0.05533488540232398	-0.05041388247485808	0.02598539627600672	0.9778946874969259
ADAMTS6	5.179154043906468e-18	0.7084385029725784	0.5125400250061806	0.38467091230460104	0.05534860398807269	-0.08034033636902611	0.04141310166692477	0.9778946874969259
FOXL2NB	4.051878300101777e-18	0.8596339301147226	0.9530831984897054	0.3258035652436758	0.05534969167883031	0.08413922681452848	0.04337151621001055	0.9778946874969259
ARRB1	1.1836170511275708e-14	0.9858675724886803	0.8260396901741409	0.5155093834192402	0.05543598200354752	0.09948098707358449	0.05129827839884511	0.9778946874969259
TSPAN1	5.083624473202571e-19	0.8963291074563376	0.8152956633570156	0.42290747285230534	0.055535742267134744	-0.05025517931288234	0.025925336905352498	0.9778946874969259
NBPF1	7.137925362316532e-16	0.9944711810466975	0.577347002964824	0.40456612158777205	0.05557339632505947	0.2102847962732679	0.10849748605691617	0.9778946874969259
GNA11	1.9655699792384535e-15	0.6805016264127159	0.5346900490850841	0.4193283237900918	0.055577687873014724	0.10478046176040046	0.05406296781301833	0.9778946874969259
ZDHHC15	5.128106722154147e-19	0.845595081832416	0.6402261220415769	0.3986858695269432	0.05562756640930965	-0.08526204207518628	0.04400131177391662	0.9778946874969259
HK1	1.0782790914249326e-12	0.961292198759838	0.6680850244153631	0.5639506354220671	0.05564892010371174	0.18073401115626853	0.09327997753896165	0.9778946874969259
ZNF420	1.4240116916249963e-16	0.997437544510321	0.817878048599994	0.43882651952272667	0.05568822556760241	0.05367254185335618	0.027705872456630712	0.9778946874969259
MAP3K10	1.1953064848565344e-18	0.967956342668303	0.58759989282582	0.4120746109048149	0.05570563383860747	-0.08590528729797578	0.04434769496345478	0.9778946874969259
HRH1	4.888876793463641e-19	0.7912830743953743	0.7683591917923605	0.526162900040262	0.05570865987103644	-0.046342924352666334	0.023924345499961974	0.9778946874969259
ANKRD66	3.929802036619729e-17	0.966402910639325	0.7049607458417265	0.41798335362150496	0.05575597748312836	0.04423438451166419	0.02284031968624282	0.9778946874969259
CYB5R2	9.573381591175102e-18	0.5527367625474928	0.5351952278535559	0.17264568499434085	0.055793570669202215	-0.11958494180719162	0.06175706242265923	0.9778946874969259
TDRD10	1.0075447346438067e-17	0.9769352605217483	0.8075449002304161	0.4650428434415388	0.05585421006904001	0.09968508886981667	0.051493198735185694	0.9778946874969259
NPC2	7.459232612183089e-16	0.7920808288201848	0.5929790825927457	0.43593688577327616	0.05592003272568078	0.06160212086653505	0.0318298177805171	0.9778946874969259
OSGEPL1	3.350456235045619e-16	0.9684050941986451	0.7048579030178421	0.2956547790920761	0.05592487773334026	0.06467003825027687	0.03341568344354421	0.9778946874969259
TMEM249	3.5619571598117377e-19	0.8259945454230199	0.8718180229271109	0.7393982567903918	0.055960693198019294	-0.05044029770169722	0.02606690582403417	0.9778946874969259
TERT	3.665339566537254e-19	0.7829257317928896	0.7062175710007481	0.6038707205313218	0.05613018962800798	-0.1903064540062563	0.09841715096866119	0.9778946874969259
GPIHBP1	5.720207683241083e-16	0.8494778807725031	0.5616596284578197	0.42058622276354785	0.05625940367172677	0.09303256791119324	0.04813763417410864	0.9778946874969259
TBCB	7.788870308924973e-14	0.833330969284081	0.6337879752468478	0.6050315499501453	0.05626275677574274	0.07149724528941384	0.0369951736995911	0.9778946874969259
RHEB	9.389516901649574e-19	0.9440147149839884	0.8198601460348379	0.34978165413805784	0.0562957802296562	-0.09383010345009468	0.04855761111860883	0.9778946874969259
TRPS1	9.251321991550994e-19	0.826915024318539	0.6329445509474063	0.5329542060887518	0.05631070787030987	-0.057175662652792586	0.02959055752967836	0.9778946874969259
OR5L2	3.33994488290991e-19	0.9630631561392988	0.7240812805617819	0.4935914586808946	0.05631462664637145	-0.030053801002251655	0.015554225422629912	0.9778946874969259
CCNI	1.1090904751852568e-18	0.7371538023394986	0.6866671971122569	0.3841169447272219	0.05636073228990948	-0.08112170514184863	0.041992223397235046	0.9778946874969259
AKR1C1	5.203473862058313e-18	0.9518287535914598	0.9864660048182734	0.5009592085422097	0.05648634042296111	0.06775018615945747	0.03508873448976634	0.9778946874969259
PRDX2	3.6858132237972073e-19	0.8828989501548747	0.6203759815025968	0.6007739484297532	0.05662538990755583	-0.05869297321984896	0.03041532765342547	0.9778946874969259
CNR1	3.0900811765901574e-14	0.8755248604375927	0.7262955052809138	0.6681239161644396	0.056667599236733736	0.05124026290832241	0.026557873843113002	0.9778946874969259
ESPL1	1.820502643666034e-18	0.8556981185230079	0.6796516462750473	0.5367058929830755	0.05670848803779461	-0.13477346563975356	0.06986497669165082	0.9778946874969259
ITLN1	8.096525638531903e-19	0.8667188908102513	0.9819817216398958	0.4719679307934893	0.05675058503627085	-0.07176203188152055	0.03720704209474284	0.9778946874969259
LOC100131626	2.543626742268141e-17	0.7458336797289937	0.8453353324651454	0.443592774503087	0.056764143158528894	0.03856685367131357	0.019997185355446714	0.9778946874969259
SEPTIN8	7.178463304318817e-19	0.851574180294776	0.36715532049879296	0.4968378073520008	0.05676923633189563	-0.09807565797712342	0.05085398595011678	0.9778946874969259
RPS6KL1	4.290183936192457e-19	0.8152495659329422	0.7203854322066013	0.5440055241048424	0.056873381267681	-0.07339215236014038	0.03807145602758994	0.9778946874969259
TRIM63	4.093423392355287e-16	0.9844198880082402	0.9885605541591004	0.5686064915352194	0.056900106578406544	0.05108185471971488	0.026501120749981642	0.9778946874969259
USF3	3.420394889178951e-14	0.9964059787688073	0.7607518437519349	0.3669667043366397	0.05723196802769239	0.06342247843500276	0.03294824091189302	0.9778946874969259
ZNF30	4.1888067696892013e-17	0.8796947223183932	0.8552710498795156	0.3809276965547461	0.057241034627958765	0.07090875375968206	0.036838760134806366	0.9778946874969259
FAM83C	3.570298483381568e-16	0.7754491488983946	0.86042412748494	0.3925240084176289	0.057262375301092114	0.0614956133046964	0.03195120540415054	0.9778946874969259
RNASET2	1.3369150384365932e-16	0.9878252150724848	0.6603114072563685	0.46321247479034044	0.05727557363454366	0.0769085407493377	0.0399614420853894	0.9778946874969259
PRKAR1B	2.0527609282445227e-18	0.9733578706315624	0.7599840065097622	0.4161977880683455	0.05728275534936781	-0.15305664799902463	0.07953010373499503	0.9778946874969259
ANO5	5.546065607597583e-18	0.7587338731309072	0.8582374871939279	0.35943096414921394	0.05730432206711068	-0.10843381011318057	0.05634850678049515	0.9778946874969259
ILKAP	3.3726530344032266e-19	0.7496837046270372	0.5048565109808767	0.46567116762478034	0.05732509795315912	-0.0953925946935128	0.04957574894832727	0.9778946874969259
BOD1	1.3374083986822799e-16	0.660310877352674	0.5739533234141326	0.41046338500350354	0.05738431697441253	0.0313200072801509	0.016281023049682625	0.9778946874969259
