genes	coeff	p_value	stderr	fdr_bh_adj_pval
ZMAT5	-0.178918120948613	0.291499659720176	0.169616764954665	0.8086877642368948
NT5C	-0.17054351019318	0.280209139930596	0.157932644649037	0.7982233136395366
DEF6	0.123704724601364	0.435988898987687	0.158802568027905	0.8752873074092193
TSPEAR	0.0534611207842034	0.746260759310494	0.165220818240064	0.9586895414143847
CYP2C8	0.031787325200877	0.839167469371504	0.156619827302687	0.9741281278024957
LY6L	0.245709791884148	0.120754520308819	0.158357511413057	0.6716157990823599
SAMD3	-0.295925287715305	0.0343644531480712	0.139866534735759	0.47103625049272596
CUL4B	-0.323922882840844	0.0635105568493849	0.174565012795689	0.5692916060600285
NMRK1	0.0635965981341871	0.687617751023433	0.158165060881011	0.9443624061600067
NOS2	-0.098771779534859	0.502415743648109	0.147268111990065	0.8931659052945589
NBPF4	0.0119993419945729	0.941049319882406	0.162260561729493	0.9896576269280989
SPINK8	0.185095789920217	0.286265022100961	0.173578678322242	0.805445566133599
LIN7B	-0.173468305613093	0.291671888054078	0.164508975456256	0.8086877642368948
RAB24	0.0491841802865875	0.745794665643617	0.151714349968942	0.9586895414143847
VIM	0.152337211375625	0.348450649522903	0.162475909823979	0.8372290355418959
H2BC6	0.0541457437281904	0.729008651870939	0.156289784953053	0.9544567563695041
FAR2	-0.0820853286214567	0.611965491501581	0.161817874412755	0.9254260314734007
MND1	0.497581709907417	0.0011789727325347	0.153389067943217	0.15663639550025607
PAFAH1B1	-0.24019525073187	0.116105997818549	0.152861104023221	0.6652431470856303
KCNH3	-0.0106280274681907	0.943157216741114	0.149056022099629	0.9900344047970452
JTB	-0.111458117163484	0.453387923516022	0.148654661003109	0.8820330951541657
AHDC1	0.111003500172525	0.503492250099308	0.16592325945846	0.8937149920036156
SIGLEC1	0.196028141482811	0.222585699865885	0.160720784876161	0.7588525467621048
CCDC34	-0.180010389547864	0.248253366427642	0.155906848224551	0.7756916199455686
VTI1A	-0.445736528458003	0.0036665688738502	0.153410849801554	0.22873066179340584
NUP160	-0.167919746431946	0.253739161841963	0.147128402236716	0.7774472911512482
CHUK	-0.0965513262685088	0.535710469168421	0.155900803373619	0.9038021019682458
HPSE2	0.167526270461414	0.251884724332394	0.146211097923013	0.7773643370609926
NRN1L	0.165837204276444	0.329887021918521	0.170204399498726	0.8294000927381805
PCDHB8	-0.102825520171344	0.529524701304575	0.163544346850392	0.9017333224329676
TLN2	0.241533320468291	0.135244763335598	0.1616975153043	0.6888249655841887
TRIAP1	-0.0264066026743399	0.874523903643938	0.16722052572361	0.977990624802472
CACNA1B	0.220162155422873	0.200725495410947	0.172070601061473	0.7384601210743073
SPATA46	-0.181322372216294	0.267856955827138	0.16364668827743	0.7900634692258436
OR4N5	-0.0015438766712686	0.992678827531031	0.168254207808717	0.9992340612969367
ZNF804B	0.0768915581903362	0.666484841287201	0.178412064066914	0.9375005457561094
TRPM4	0.255872457282533	0.115323039548824	0.162488461173144	0.6641782938796804
UBL4A	-0.110142298616238	0.510967281023615	0.167559544788433	0.896374435724628
ZNF569	-0.0890887391714601	0.593913518261499	0.167091476764172	0.9223281865455649
KLHDC7A	0.0814221674939208	0.582730575904104	0.148201822871142	0.9178464541128141
ANP32B	0.170956374169167	0.33721291523564	0.178137691020047	0.8331792694493514
TNIP3	0.48390774593484	0.001758857777966	0.154692513685575	0.1784211621268255
RNASEL	-0.0475148605934501	0.76618232766277	0.159782429874401	0.960226988703882
NRARP	0.111860133625287	0.504335815507569	0.167534735356455	0.8937149920036156
FAM163B	0.1807636716431	0.232161034847856	0.151290648455386	0.7634217207470079
NCBP2	-0.270858241223808	0.118801198847406	0.17364653701899	0.6674820656708824
CYB561	-0.104368986459762	0.47927895144633	0.147525768646551	0.8876874842771714
KRT76	0.110850879694803	0.477243118945449	0.155964647919309	0.88697974909581
NXF3	0.025868293469322	0.882802382985077	0.175476242069781	0.9789896063313753
PTK2	0.0341720818545074	0.825645997302318	0.155123787792633	0.9707553345106636
SLC25A28	0.117234116617326	0.46991015214432	0.162233629274254	0.8851785977986232
ARHGAP4	-0.171986516277603	0.271886965468565	0.156532465119636	0.7916688248780641
PXN	0.410307509830126	0.023746487381657	0.181455144670026	0.4274952690276526
CPLANE2	-0.0199676839469653	0.904402651538439	0.166256578863476	0.9835020888914634
EFCAB9	0.0377544999085727	0.818296280187578	0.164338043704056	0.9690316998599514
BSX	0.232102850646586	0.183281971155636	0.174419322349039	0.7270138021705252
FMNL3	-0.403167965349855	0.0082376486581899	0.152589664295605	0.3100138401193448
RBP3	-0.0630439636024473	0.708163624106627	0.168421051987923	0.9493338160769069
BIRC3	0.188596180158228	0.232470981169927	0.157950886849753	0.7634217207470079
ZNF469	-0.0300174553319077	0.855115872511807	0.164393706766822	0.9758143664152137
C3orf80	0.35673291173815	0.0457619556816023	0.178582328466433	0.5143721719885241
RIPPLY1	-0.0339303814157901	0.833228844254527	0.161141779651065	0.9729534091789226
C1QTNF7	0.189263380125983	0.245418090424558	0.162940291233442	0.7731646763582951
C1orf146	0.0790798641156654	0.643137106945042	0.170681954190992	0.9327563347717792
HDAC1	-0.0729959951717286	0.64635108297585	0.159089097592401	0.9332757897162091
MC3R	0.0270005810433883	0.860290553877457	0.153408632706607	0.9758143664152137
DMAC1	0.516986431697876	0.0025636067276062	0.171429895470571	0.20028040026873672
LHX3	-0.227729529143911	0.167545003714529	0.165005225449625	0.7147697526276596
GJD2	0.143951800037117	0.383249625626869	0.165096654328626	0.8553153503405436
LOC645177	0.356530018160001	0.0204525643022101	0.153813285791014	0.4127302597431367
TM2D1	-0.123468090822096	0.455098963510877	0.165298240039773	0.882425173102015
TAP2	0.284016251530685	0.0608736420546835	0.151522840716506	0.5637423012916554
TRIM2	0.100939338022111	0.515288721006734	0.155142163207294	0.8981412655572851
GOLGA6L10	0.414529714605434	0.0092147586745955	0.159190696803082	0.3282239214780926
ST6GALNAC1	-0.158838739070639	0.315210320162991	0.158150906998534	0.820967798847906
RALYL	0.211997232246353	0.170781167808727	0.154776614714038	0.7181857359182644
OR4F15	-0.155312667265965	0.328596731391104	0.158978017668675	0.8291325756777831
PGLS	-0.0421015274509952	0.779984655601073	0.150718384456846	0.9623367732832809
CS	0.0514182091194773	0.743326806462742	0.157025664426662	0.9581423341652381
FEZF2	0.125706157689122	0.404285651578586	0.150728304812913	0.8643584507858055
DNAJB5	0.0576094231589901	0.732159341613445	0.168323326498186	0.955278638562699
ARHGAP24	0.400159450290087	0.0062900825751695	0.146457126339752	0.2747053714847627
PLK4	0.195149549652099	0.208758315355509	0.155251834581649	0.7471223044323154
MS4A15	0.231274951807218	0.156757901468508	0.163322833312805	0.7105714433890715
FARS2	-0.0615929740771855	0.704035232040228	0.162138399629573	0.948268864233093
PODXL	0.466837826551406	0.0006518767874988	0.136940427821619	0.12825170540729547
PPIC	0.195696096840276	0.180453359145511	0.146111599205368	0.7247997565149463
TAT	-0.0330915047137264	0.840798825735752	0.164739431896747	0.9741281278024957
ADAMTS5	-0.0377390558309924	0.819728326251492	0.165598863695048	0.9694278392683261
KCNAB2	-0.265827406355364	0.104173579523153	0.163591302910363	0.6476449594784819
CNST	-0.153425993293002	0.334711127814692	0.159045384747327	0.8326324122384734
DERL1	-0.0338087198408083	0.84221091418721	0.169836515562434	0.9742601425842771
MAJIN	-0.0598920482742179	0.700214916317395	0.155551492165204	0.9463880318635056
LOC100506497	0.0534309989173963	0.778604698782913	0.190052693832976	0.9620341340225315
XIRP1	0.0682936575735529	0.645869889404434	0.148623652096353	0.933219072544345
GLIPR1L2	-0.195743609148737	0.172030650323819	0.143327576137017	0.7184425502462727
C11orf68	0.166762762682544	0.223365744127254	0.136957180500914	0.7595603662149083
SPDYC	-0.023320268005132	0.894110128111727	0.175201689366581	0.9807352581005606
UHRF1	0.0687349651938532	0.668094264906589	0.16030918569912	0.9380353076471143
EIF4EBP2	0.118778429762875	0.449334410975547	0.157005266535653	0.8803917555222934
POR	0.0362839864551728	0.825365067508093	0.164441458787472	0.9707553345106636
RPL9	0.122900778971194	0.478846073321656	0.173549517862213	0.8876874842771714
CCNA1	-0.0839695280729815	0.582485606685918	0.152739170500706	0.9178464541128141
LIX1L	0.0733130656660466	0.662303365383317	0.167866153360121	0.936859837772876
EFEMP2	-0.32688608344464	0.0381012382936026	0.157629359252932	0.48807659441129364
TAAR5	0.17989538114295	0.25191533480438	0.157016562343564	0.7773643370609926
TMEM191B	-0.0845921585809921	0.572699970239376	0.149964935204602	0.9153444163901451
RPSA	-0.21248164270651	0.197468964658612	0.164868309557308	0.7384601210743073
CC2D1B	0.049929826281061	0.756847188562569	0.161259743367354	0.960226988703882
SEH1L	-0.34261571392953	0.0303421209341416	0.158208555282403	0.45404991806903316
ZSWIM8	0.0662243370028399	0.671907076889353	0.156362022141635	0.9388014657668399
ARMC3	0.0233058846193638	0.872670891744971	0.145419270542407	0.9779123566826928
VAMP3	0.214606992509361	0.255710341788904	0.188816787174211	0.7790619628475048
PRADC1	-0.0101461574831006	0.947508504578474	0.154112928836838	0.9912065884036525
UBE2U	-0.183983434054693	0.267660929773347	0.165980332375605	0.7897228500271298
OR8B4	0.118654051819505	0.449528600778504	0.156908054337495	0.8803917555222934
ODC1	-0.0916300996119538	0.52426575495568	0.143895174832888	0.9007425986426983
ESYT2	-0.0150803803836159	0.920450193142029	0.151005168745786	0.9869386233418036
PRODH2	0.187662971312076	0.207094296959099	0.148750481869371	0.7450074086060235
KPNA1	-0.220601406926733	0.206915453832379	0.174790185900287	0.744511169422968
CYP2B6	-0.0200820879424921	0.891904143923378	0.147776304996837	0.9801703241470259
GJB1	0.434530375026478	0.0129178552865237	0.174789156373912	0.36231697963111076
ATP5F1C	0.320428791747291	0.0565760714414517	0.168065428705475	0.5544553501079826
COMMD4P1	-0.209362355286255	0.241162977673811	0.1786238846172	0.7708976767490426
NCK1	-0.0656443782757165	0.681658546841359	0.16002980705145	0.9421742551290332
LOC101929524	0.0114248795446331	0.96064675243679	0.231544739036659	0.9946910687215194
FAM53B	0.0705517607219643	0.657551364663914	0.159152571251253	0.9360317100741402
FBXO43	-0.136207101018974	0.389298291963451	0.158216501504682	0.8581401849439603
PHC1	-0.138271290493805	0.373528633489204	0.155381401230478	0.8497052881034718
VPS52	0.390670187265463	0.015434630585823	0.161299526496799	0.3832170455697533
ADAMTS16	0.0819471254338439	0.605389072772005	0.158607429196904	0.9238195859585719
C1QL3	-0.08814080889459	0.564729582952105	0.15306721294566	0.9137938528257672
ZBTB10	0.114063482881893	0.449927465303503	0.150970290199176	0.8804710777787298
ING4	-0.143324624089394	0.33759686329635	0.149463955091454	0.8331792694493514
PPM1N	0.147071004257001	0.349622751767119	0.157241161291961	0.8379791096619078
RNF180	-0.259424257430914	0.133735374854583	0.173003349091533	0.6861373336932983
SRP19	-0.0391405542757013	0.795035734276583	0.150669777289069	0.9647248160933213
NDST4	0.0332448575481106	0.840289014490459	0.164967393827	0.9741281278024957
CD37	0.132933428961104	0.439577876094181	0.171991663943489	0.8759708521493095
CLPSL2	-0.273619874069184	0.100683101208981	0.166683754225905	0.642300233242838
AHNAK	-0.281989073902366	0.0537096932373282	0.146171148149878	0.5453866994554111
EGF	-0.0526751591483019	0.741378897088487	0.159608210578125	0.9580620801103905
TSPOAP1	-0.280281294739111	0.0477946778896671	0.141614180350548	0.5223430214575276
PARK7	-0.120162526304764	0.440921316028098	0.155925959835371	0.8766893190234264
GHR	0.174497677196325	0.241904656288386	0.149112807819773	0.7711906590133557
FAM43B	0.0966596080146996	0.547940427314089	0.160871658163518	0.9079971034410285
METTL2B	-0.160208859965385	0.329296381445861	0.16422715168317	0.829381936499272
SPATA2	-0.225124367517027	0.164067473436613	0.161782937806054	0.7137528503025983
SPOCK2	0.0254549526237096	0.883149119379266	0.173188465648047	0.9790578582470116
FBLIM1	-0.0744022966652831	0.664119207775154	0.171341851726177	0.9369907557255437
USP14	-0.294968738627073	0.0843617187984326	0.170905172727026	0.6144234030988289
CCNG2	-0.0294495566910768	0.864835924155679	0.173007242597095	0.9764000008231071
RUBCN	-0.0934058650453121	0.554644255226721	0.158096586589486	0.9107920025245497
RFX6	0.0572763710656359	0.700562879420324	0.148939722018519	0.9465815093592754
PEG10	-0.0761644278400077	0.651791847580441	0.168776337833405	0.9343973784057213
OR6C1	-0.268837925944972	0.0991894781908419	0.163051075170842	0.641015706121996
COL3A1	-0.048842200394232	0.760979547497665	0.160562288717376	0.960226988703882
EGR1	0.078498355490825	0.623441332336112	0.15988130387714	0.9294613767002956
KRT15	-0.0473305608441456	0.772341893136215	0.16359640552827	0.9608287992935728
ZFR	0.0867955332974535	0.62021784445016	0.175152859510431	0.9286562618301901
TMOD2	-0.0568538675626949	0.693664575310365	0.144340606361679	0.9455747693557954
SLC39A2	0.0637309506036448	0.69158575823282	0.160651146358946	0.9451501587060848
PPFIA3	0.121585600902566	0.444687197781295	0.159080540494831	0.8780964314942309
NCKAP5L	-0.398241544459331	0.0203894277356023	0.171722199112767	0.4127302597431367
NUDT6	0.085421295263262	0.628264441500848	0.176427908086387	0.9299154927239193
SLITRK5	0.0889957873285235	0.609029872108844	0.17400384474912	0.9249737912869176
COPS4	-0.207526907772357	0.17211174478636	0.151984290734662	0.7184425502462727
HIGD1B	-0.198601939586769	0.179314696585686	0.14789385776024	0.7232683317838564
CLDN3	0.0181030599480137	0.910069873433643	0.160274411745249	0.9851238458107726
OR2T35	-0.203414987387627	0.207620478257983	0.161423104101722	0.7462041838725635
SEC16B	0.384896279317309	0.0306671190844892	0.178080146241295	0.45404991806903316
SPRR4	-0.120721432067126	0.458922157740976	0.162999878152825	0.8827917536192628
PUM1	0.296085572240635	0.0474790919794757	0.149387171445669	0.5223430214575276
PRSS57	0.352414337992201	0.025424220422911	0.15768717725875	0.43395642924149436
KLHL14	0.128551283703575	0.37209216218764	0.144025162813499	0.8491839044082423
ATP1A4	-0.0488652915669429	0.762961298823969	0.162023220928523	0.960226988703882
SLC38A2	-0.195399219575639	0.264354550893466	0.175064136739415	0.7861535516931484
ZFAND2B	-0.131389918194876	0.465094337156479	0.179866913957764	0.8838088899359409
GARNL3	-0.0807091199082723	0.602798696331556	0.15509648457039	0.9230942906109685
KEAP1	-0.378000287959305	0.0147891742462982	0.155076979038952	0.37863198144214644
DAPP1	0.0125449071275359	0.941883688647129	0.172077825775249	0.9896576269280989
GINM1	-0.0625751512424196	0.665707815476726	0.144834388747369	0.9373359657427941
OR7C1	0.0648673759448232	0.69340535911345	0.164538633521087	0.9455747693557954
TESMIN	-0.326920743524179	0.054054493864453	0.169705568244941	0.5459670030120173
RETSAT	0.28136685946244	0.0949627031814914	0.168505247943678	0.6325349899630747
NID2	-0.0861101027737189	0.530214420212335	0.1371881797468	0.9020684614229038
COL2A1	-0.056823705611213	0.735941502323714	0.168499996270555	0.9567862701630653
CFAP44	-0.0189048095430412	0.897178862450538	0.146292671080353	0.9814200366515677
FOXQ1	0.478747721675039	0.0037221373696757	0.165040006931821	0.22896112854265416
POLE3	-0.0743479989402479	0.625381439065894	0.152278263866634	0.9295179542336203
C19orf67	-0.160201125876249	0.340728450639465	0.168150099149695	0.8340104731971293
LAMC1	0.0703098867866187	0.644830696089211	0.152530822779918	0.933219072544345
BEST1	0.118021079223048	0.423066776937182	0.147321561611889	0.870867866175226
SCUBE2	0.170545468633181	0.28931092777272	0.160947453360034	0.8075216591925047
GRB7	-0.053263522572058	0.738706474332418	0.15967872868337	0.9577350721179306
PRR13	0.0052504037722143	0.975590149378622	0.171593123679262	0.9965231149413526
OR5H6	-0.0756624091380296	0.649515883989194	0.166497819212333	0.9340282810401975
OR2M7	-0.188879807897838	0.248462871632425	0.163661107681517	0.7756916199455686
PSMD10	0.222988240388769	0.17249228094558	0.163452445407296	0.7186717761621407
TCAP	0.0892281048649081	0.561943479911516	0.15385291306266	0.9137938528257672
KIF14	-0.129629281861479	0.412654628738528	0.158232880777455	0.8659554198795055
ASPSCR1	0.203827663794507	0.17177207423895	0.149156900940081	0.7184425502462727
FAT1	0.0425379776170643	0.799741388199042	0.167682411545053	0.9648923244662067
OXT	-0.0645132854253005	0.691434223085527	0.162539044437192	0.9451501587060848
LNPK	-0.369076615485484	0.0259553586866273	0.165737163101882	0.4347385533516723
EVA1C	0.0470572753411645	0.761960815654506	0.155352274648726	0.960226988703882
REXO5	-0.0611658598993825	0.686769922957593	0.151685096644551	0.9443624061600067
SYNE2	-0.0197957368285871	0.897654549674118	0.153902967153895	0.9816175518273441
SH2B3	0.0748617457731409	0.621208037148246	0.151499376136243	0.9286562618301901
THNSL2	-0.15515749148212	0.325668473635249	0.157860698881888	0.8291325756777831
TMEM14C	0.164095926607294	0.306345157408347	0.160418949573423	0.8148890638313719
NXT2	-0.0479621051436363	0.750167829623708	0.15062620171899	0.9599533795326476
