genes	const_pval	sex	age	bmi	p_value	coef	std_err	fdr_bh_adj_pval
CSRP1	0.7138555750571147	0.8160700215420459	0.1737035940473306	0.8873447565188838	0.2684964036414612	0.16059985887381403	0.1451380407288758	0.9753696648669917
TFF2	0.7021982313275017	0.6069421602276204	0.20942407765766857	0.9015943563071722	0.26852880772650445	0.1399312640063405	0.12646788464484654	0.9753696648669917
SCARA3	0.2670371301980736	0.8634027687655532	0.17909826380010718	0.9712763318578682	0.2685401500449288	-0.21182690817420347	0.19145068097767803	0.9753696648669917
FGF4	0.7101185526456781	0.9732170566185303	0.2059182954467187	0.9259556964712516	0.26857851514719255	0.07964793466198702	0.0719921452479446	0.9753696648669917
SLC39A7	0.26722027171036566	0.8927500153442272	0.16657220949672702	0.9541006843515651	0.2685892747793045	-0.09133618565202647	0.08255877287737932	0.9753696648669917
SPATA31A3	0.3852440685673988	0.6716535354306499	0.26203568915901854	0.9170394020315634	0.26859323913527855	-0.2196498415462676	0.1985431232444414	0.9753696648669917
PNPLA5	0.3037058854036073	0.7336130766157312	0.19960330201034882	0.9872104065209362	0.26876856012206385	-0.2442765573108697	0.22088427722787293	0.9753696648669917
LEKR1	0.9353568705129761	0.765709946921356	0.26176084182051806	0.9263908653540488	0.2687990129258171	0.16636978250424123	0.15044753906755465	0.9753696648669917
RPUSD3	0.7187927266789841	0.8425475075182596	0.15201498420753373	0.9777491560669336	0.26883040116030155	0.18317589919456886	0.16565610518875742	0.9753696648669917
MAD2L1	0.4693157062546832	0.759696306794287	0.2863248469027194	0.8142703068097924	0.2689471344405786	-0.07797672314220393	0.07053586381102839	0.9753696648669917
CNKSR2	0.2912080747434441	0.695908460222856	0.2177088226707704	0.9387324542244082	0.26895160972659804	-0.20292820003344367	0.18356567324904705	0.9753696648669917
RAB39B	0.577799787372872	0.7293041965471032	0.1726483431701119	0.9909248056508693	0.2690066996818803	0.07773335995573022	0.07032447214893257	0.9753696648669917
MRPL10	0.79003631066188	0.60038492272445	0.20865423066828293	0.99278179380168	0.2690307000540222	0.11049404752044349	0.09996769859458005	0.9753696648669917
CD226	0.4170894367057236	0.7052081808928278	0.18671425024066912	0.9407852777898912	0.26904942409598465	-0.16290014541213574	0.14738703012929674	0.9753696648669917
SMIM21	0.3925977795853447	0.8494653852839167	0.18335164497838607	0.9976385188943762	0.2690693477946554	0.30999439454007094	0.28048504412758196	0.9753696648669917
CACNA2D2	0.9650438100935186	0.8619456686033092	0.2890576200131614	0.9048886265158433	0.2690949281729702	0.2395350115224716	0.21674449317532724	0.9753696648669917
SCYL3	0.7830538239102317	0.7155677958610233	0.17459529348489833	0.975192644738701	0.2692384806492163	0.14783072558789673	0.13380550658315887	0.9753696648669917
SNAI1	0.3175736477584554	0.8611501730079956	0.23959497110295236	0.8570905261464075	0.2693783934646966	-0.10216123697946325	0.09249586496402365	0.9753696648669917
ZNF90	0.5802050602794315	0.7907306076274262	0.1364438402524136	0.9508659230685801	0.2694676497975128	0.21080855126893272	0.19089974476559426	0.9753696648669917
ZNF518A	0.9711070466258234	0.785457716700132	0.215088721659199	0.9557941614729447	0.26947671399483275	0.1945541792383195	0.17618377403813817	0.9753696648669917
HBG1	0.36466573329551943	0.721686696461102	0.1636382504357521	0.8999251126101901	0.269705937462029	0.19533678880066177	0.17697717603146196	0.9753696648669917
ARF3	0.6501961353595083	0.6344033440404432	0.22731777988665813	0.9244669377513592	0.26976190286654633	0.08439746122883669	0.07647391939558902	0.9753696648669917
P4HA1	0.9534379980413898	0.5592664158386239	0.2288664985141068	0.8849949811972454	0.26977571437082104	0.11283164425228652	0.10224154585235004	0.9753696648669917
SETD1B	0.23837393256577588	0.7762038657513451	0.23204354230088864	0.9911656582678495	0.26988547850223166	-0.3118505505381633	0.2826457988692162	0.9753696648669917
RBM7	0.29429353589517226	0.7620424830168078	0.1854142140203826	0.854670149127809	0.2699129158500313	-0.08283816263452562	0.07508468366453273	0.9753696648669917
SNRNP25	0.5713469262481583	0.8491233452022475	0.17228600545362216	0.9365343842041572	0.26998057094398087	0.14450274600290347	0.13099609255227973	0.9753696648669917
YBEY	0.3825507561821492	0.908000293870408	0.1680598881046279	0.8115322318100027	0.2699820573831725	-0.13701816178577392	0.12421147694327753	0.9753696648669917
OR6C75	0.41348411959123343	0.7913396089601508	0.15582789997996585	0.7600130747351428	0.270012815644429	0.04406390539449264	0.03994794684324047	0.9753696648669917
DBH	0.7070332435939957	0.7449648899927216	0.16051865882924865	0.999838574551365	0.2701041311770158	0.19120501321374803	0.17337782259217935	0.9753696648669917
RPGRIP1	0.8308427342697028	0.7863444158496111	0.1938091605654113	0.9200508276485667	0.27015975097176115	0.189988966046444	0.1722951591469035	0.9753696648669917
GALE	0.7086808136897836	0.9024082205077619	0.1519759545854021	0.9680393818145258	0.27019874972864655	0.11385650442083693	0.10326137394345355	0.9753696648669917
ELAC1	0.35674609364509025	0.8175491030062061	0.2093720823706573	0.9897874918724443	0.27026747315535227	-0.07072586276953036	0.06415353784741515	0.9753696648669917
SULT2B1	0.3405731951266585	0.7081371899000191	0.20260566227168852	0.9615108350478011	0.270304171002291	-0.15380580242432626	0.13952381612991932	0.9753696648669917
PTPRR	0.27240227375939186	0.6650194555374809	0.16317801120203923	0.9251937882709697	0.2703836146540489	-0.2337698393718749	0.21209778064352489	0.9753696648669917
IQCJ-SCHIP1	0.2593498664999033	0.8343696243441778	0.24570547064155068	0.974944844621215	0.27041070643804377	-0.2898053349231472	0.26295327312087335	0.9753696648669917
SPACA1	0.7934734445113569	0.800341435599097	0.23981838745972195	0.9094521357379204	0.27042541662673825	0.12944054063407753	0.11745076729100147	0.9753696648669917
TMEM64	0.2997348894611165	0.8098611674142653	0.20244563755562017	0.9928578846004875	0.2705743690824798	-0.10880741234853941	0.09875953696388086	0.9753696648669917
B2M	0.3976607256258444	0.7127834886556077	0.21938237049516995	0.9789765308199918	0.270645033788789	-0.053450048661988644	0.04852133273994433	0.9753696648669917
AAGAB	0.8625259967554754	0.6836749475787185	0.1929612713247415	0.8687628966953546	0.2706478834187247	0.15710846320534974	0.14262208452519895	0.9753696648669917
INTS1	0.9874792116586113	0.6428195561750916	0.26684567759954403	0.9087104306060958	0.27066867901702785	0.4735726838941712	0.42992499280014673	0.9753696648669917
CLCN4	0.708058216084789	0.7137727989769989	0.2246586433609079	0.9797752445145365	0.2707891450539862	0.2034418365779773	0.18473768871909016	0.9753696648669917
ZCCHC17	0.39362921413737817	0.8602915987947872	0.26352328309603545	0.9091681492181403	0.27081327339201056	-0.10255897415269027	0.09313454027300225	0.9753696648669917
CDKN2B-AS1	0.781838275305333	0.7742615626182091	0.29309947444385165	0.9360510313779522	0.27081421525827776	0.07276777955560133	0.06608107260357943	0.9753696648669917
DDX28	0.32160063164439046	0.7127247155717488	0.2566195525873557	0.8888753138022598	0.2709569932103353	-0.0722374355316575	0.0656190115533662	0.9753696648669917
TMPRSS9	0.2654881650331623	0.7996924779630321	0.19009551945619607	0.8967758002747555	0.27096930842926803	-0.2529482830886575	0.22977896104593315	0.9753696648669917
RIOX2	0.9996234779185152	0.7113999071610538	0.24695123433398902	0.8261277634702082	0.270983313918972	0.13874581407256933	0.12604078750063782	0.9753696648669917
KL	0.27448015986826113	0.8876344780630644	0.23500813948877852	0.9479527390214617	0.27102202955737154	-0.10969345898939847	0.09965682281023577	0.9753696648669917
CPLX1	0.3359213442023413	0.6767791335359477	0.22850087944740816	0.9256492026179068	0.27104960154159985	-0.4443482007860167	0.403714845199674	0.9753696648669917
COL8A2	0.31003819101844976	0.6438119545809655	0.21770655914036008	0.9839558455913917	0.2710668300137552	-0.10926456647478207	0.09927645338533038	0.9753696648669917
NFE2L1	0.8751272013346515	0.8090028360680666	0.1882639975766225	0.8183210155309473	0.2712224029620698	0.1540229326837846	0.13998879624210694	0.9753696648669917
SMPD4	0.9773473660512038	0.655127230736892	0.22065576740310267	0.8180233296108042	0.2712259788638265	0.22584917002736288	0.20527196046273688	0.9753696648669917
CPVL	0.7900164005907057	0.7114711856250572	0.23789428028655057	0.9924666269775233	0.2712478223485463	0.13993309236932103	0.12718952843282613	0.9753696648669917
AP3S1	0.2833318624129112	0.7880381430076063	0.25215972444227464	0.9524182558226835	0.27134385622738966	-0.13770806797806412	0.12519221780828918	0.9753696648669917
RPL24	0.3959148738561321	0.6906900316434581	0.2607447175420319	0.9721958606129044	0.2714465067213465	-0.12538851292670278	0.11401676478258359	0.9753696648669917
ZNF343	0.6440774210176934	0.6497511548587722	0.1498172875021551	0.9808590996501751	0.2714707886544452	0.10606101601543323	0.09644700523284346	0.9753696648669917
TCEAL2	0.5856426666394027	0.7739822379895336	0.17622400125033144	0.934555624756779	0.2715075181863419	0.32922616974562313	0.29940606490137334	0.9753696648669917
CACTIN-AS1	0.33748305999203576	0.7223313180547515	0.2345014853429147	0.9222162820266984	0.27151004794924405	-0.16530546107212013	0.15033348918490172	0.9753696648669917
KCNS3	0.28973757135052236	0.7012966715323696	0.15857365730792516	0.9629597238209314	0.27151764967928527	-0.09908264296654043	0.09011000348330257	0.9753696648669917
AGAP3	0.9217484108267965	0.8268619507169369	0.20271124810028152	0.9518012663884902	0.2715734132793768	0.300311676588122	0.27314808990553885	0.9753696648669917
H2BW1	0.3650961037148791	0.7658433989480717	0.18189078057869812	0.8676003291604161	0.2717331375054526	-0.1593131044058288	0.144951316279014	0.9753696648669917
OR10V1	0.3719816115549873	0.7482407120546506	0.1984514521632098	0.9893493007427482	0.27175189294969637	-0.07036859415109802	0.06402749779059701	0.9753696648669917
HOPX	0.2598113198748765	0.5615428059556671	0.1281411142886481	0.9823525902994619	0.27176310912030677	-0.15203107197704796	0.13833439484897156	0.9753696648669917
MAGI2	0.2211947070491359	0.7668685663205848	0.1680657277715314	0.9449151851944637	0.27176963077085237	-0.1753404127577901	0.15954593735265343	0.9753696648669917
CNTFR	0.9182388157792415	0.8898737409738938	0.260773346606326	0.853443345096155	0.2718504779195121	0.11961618361895565	0.10885964449007601	0.9753696648669917
OR56A3	0.47072821960816047	0.6065372393598912	0.26413480403242084	0.9555369217908231	0.2719181205118557	-0.05964927979948088	0.05429295174703347	0.9753696648669917
PDCD4	0.3486951918596284	0.6072307609699765	0.2328492323638659	0.8537074689638042	0.2719410924700114	-0.15850889346932318	0.1442821794910837	0.9753696648669917
ITM2A	0.36250011541682337	0.7265837041926451	0.2186937917778723	0.9900743834259494	0.2721292446227098	-0.11795329126912132	0.10740872597912232	0.9753696648669917
USP15	0.84889664669657	0.7872795553855519	0.17401815811727173	0.9352538401673738	0.2722012083562563	0.21708685091405985	0.19770980454807477	0.9753696648669917
CRMP1	0.27098898243815484	0.6934491659314407	0.21953228263963842	0.9331980797056535	0.2722126218228931	-0.32535745266067795	0.29632328909164274	0.9753696648669917
PSG8	0.6723499526350507	0.5790501845418367	0.1727894902127055	0.9314815888995833	0.2722551446839556	0.25471561236836493	0.23200594232147417	0.9753696648669917
SLC45A4	0.3153683675646446	0.8048573934199702	0.19232284567381808	0.9103797172456723	0.27230089303668503	-0.21065137704037318	0.1918886483526226	0.9753696648669917
CYP2D7	0.8091381346778226	0.8715917267121474	0.2724799643037371	0.987455809487961	0.27235723571697146	0.21782580124144027	0.19844736391129933	0.9753696648669917
METTL15	0.31232181204373344	0.581488655444354	0.18025786265295862	0.886751841360528	0.27237753014973864	-0.12248632424491696	0.11159429619611996	0.9753696648669917
RPRD1A	0.7490351974499756	0.7577670799614493	0.20456859274348493	0.9954164704239883	0.2723837500550843	0.10828560211961798	0.09865764512805124	0.9753696648669917
SPESP1	0.8649839864854413	0.7556473262619081	0.32750657897989255	0.9924835071186691	0.2723902206229868	0.11185395154894641	0.1019100984730379	0.9753696648669917
ADAMTS7	0.2580844763794998	0.6062531476621982	0.1758995036073765	0.9279766816809853	0.27242565462016555	-0.4058130378116466	0.3697634491216057	0.9753696648669917
ZNF41	0.3673198822195619	0.7420872213684805	0.2304608471528462	0.9861109118381269	0.27270518993495185	-0.11941710139253653	0.10887236942991134	0.9753696648669917
HLA-DQA1	0.5651169312557397	0.6964901463695503	0.17645766416767894	0.9644358720155985	0.2727116529297473	0.12399293476197737	0.11304567247702488	0.9753696648669917
EMC1	0.39718125398105164	0.707690776861085	0.2149990551714961	0.9372592871041684	0.2727745767690565	-0.10982001931623687	0.10013721342237071	0.9753696648669917
ZNF250	0.40948453988120626	0.6316662285593908	0.2162699505397081	0.8657599290507407	0.2728559160646481	-0.1588470425138519	0.1448661031739159	0.9753696648669917
SIRPD	0.4100291486178729	0.6940366659021746	0.2374746059436239	0.9784045122848292	0.2728717315393412	-0.1119404849113326	0.10209139784345345	0.9753696648669917
RD3	0.39845304805856385	0.6214422573820741	0.2126957835009331	0.9825372637510024	0.27295906933842895	-0.07983694286573984	0.0728257476846608	0.9753696648669917
RANBP2	0.9439808410245669	0.8434835661968137	0.15402622070985622	0.894523469055031	0.27298231924674576	0.24932460712388063	0.22744021125014108	0.9753696648669917
ZBTB8OS	0.3029907339101292	0.7293275748324205	0.18308317650136596	0.9748298184727634	0.2730302270891315	-0.10519455046460734	0.09597071474155741	0.9753696648669917
ORMDL2	0.6597761748213384	0.7062954866534015	0.1906794830311973	0.9785014326320585	0.2730851561237807	0.05847986934125151	0.05335825495870636	0.9753696648669917
CABYR	0.7345409420679756	0.8668538379263898	0.18730566282389982	0.9414558752531237	0.2730983939118935	0.18443738441343807	0.16828916875260083	0.9753696648669917
PLCG1	0.9653548703006382	0.7907637388622797	0.16681653252331552	0.8399434663272486	0.27312150707678484	0.23506869435920488	0.2144978452222077	0.9753696648669917
CENPV	0.3367163171286226	0.7294141538078018	0.22567340130704605	0.9787274572009714	0.2731394767808918	-0.1596318668438512	0.14566794782931428	0.9753696648669917
SNRPB2	0.5420562632105155	0.6415970619893862	0.2064842529156692	0.8347553118053339	0.27314355333601514	0.11663901941928553	0.10643683705762859	0.9753696648669917
SMTN	0.21439728718934536	0.8635421365034472	0.18103495206089149	0.9129122434620317	0.273149812334594	-0.2017581119733913	0.18411313488466732	0.9753696648669917
PRKAA2	0.8259088424518843	0.8025546327242635	0.2552012177488331	0.9805846514619214	0.27322165790883357	0.08469948370948834	0.07730357552569252	0.9753696648669917
C12orf49	0.3649984627026891	0.7052139356184782	0.2539410778713501	0.9905995444569775	0.27323724722046083	-0.11461497238512545	0.10461026147668327	0.9753696648669917
CDK8	0.2792487211752275	0.7208661701966067	0.19948954266876107	0.9128006040883737	0.2732428096661049	-0.1928489195080192	0.1760172290241613	0.9753696648669917
GPATCH1	0.9925425794437519	0.7003127800354866	0.1966088416088514	0.8319461700315844	0.2732507203964719	0.18505740437229837	0.16890853637023323	0.9753696648669917
POTEH	0.30232535683604367	0.8039660133608548	0.19395083026601334	0.9372428634785417	0.2732510558081054	-0.1971478781536336	0.17994407165508255	0.9753696648669917
HMX1	0.7510624232244594	0.6878660597763947	0.14443326695355	0.8644553869816007	0.27335666801773795	0.2241010482513656	0.2045902550205381	0.9753696648669917
TMEM202	0.7480492641911787	0.625782321024134	0.19700636234621594	0.8917951217013761	0.2733844049830758	0.15924347236409195	0.14538774701981785	0.9753696648669917
STC2	0.32108817603330597	0.6856722780643525	0.23068326219421986	0.9773686628038879	0.27339184062101773	-0.10795548512054198	0.0985638395046743	0.9753696648669917
CDC16	0.2382730504566758	0.8958951161418198	0.16312013409474846	0.8630277436704819	0.273403628738471	-0.20189830100263736	0.18433857937352283	0.9753696648669917
DPYSL2	0.28369294361884345	0.6817631218598417	0.17592937161841393	0.9590360787081328	0.27343222900012676	-0.20587580776048428	0.18798135731397386	0.9753696648669917
VWA3A	0.8950074490764018	0.5993488623012702	0.2029785619540323	0.9815475095010249	0.27343803642517617	0.25240595531507354	0.23046995664933764	0.9753696648669917
